system,Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,3,Cl(+7)+Na(+1),5.1,2.5,6.40516e-10,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,4,Cl(+7)+Na(+1),5.1,2.5,2.28681e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,5,Cl(+7)+Na(+1),5.1,2.5,2.31649e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,6,Cl(+7)+Na(+1),5.1,2.5,6.21055e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,7,Cl(+7)+Na(+1),5.1,2.5,1.25179e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,8,Cl(+7)+Na(+1),5.1,2.5,6.34936e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,9,Cl(+7)+Na(+1),5.1,2.5,1.16313e-05,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,10,Cl(+7)+Na(+1),5.1,2.5,6.1197e-05,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),masgg09,masgg09_f4bc,11,Cl(+7)+Na(+1),5.1,2.5,0.000112339,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f6g,1,Cl(-1)+F(-1)+K(+1),7.0,0.101157965,1.04002e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f6g,2,Cl(-1)+F(-1)+K(+1),7.0,0.10351437000000001,1.02967e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f6g,3,Cl(-1)+F(-1)+K(+1),7.0,0.10503525000000001,1.01786e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f6g,4,Cl(-1)+F(-1)+K(+1),7.0,0.1113543,1.01793e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f6g,5,Cl(-1)+F(-1)+K(+1),7.0,0.1229472,1.00127e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,1,Cl(-1)+K(+1),6.69,0.1,1.22982e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,2,Cl(-1)+K(+1),6.69,0.1,1.45123e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,3,Cl(-1)+K(+1),6.69,0.1,1.48345e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,4,Cl(-1)+K(+1),6.69,0.1,1.83178e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,5,Cl(-1)+K(+1),6.69,0.1,2.40914e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,6,Cl(-1)+K(+1),6.69,0.1,2.44511e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,7,Cl(-1)+K(+1),6.69,0.1,3.20114e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1a,8,Cl(-1)+K(+1),6.69,0.1,3.44612e-05,22.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,1,Cl(-1)+K(+1),6.69,0.1,8.8359e-06,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,2,Cl(-1)+K(+1),6.69,0.1,1.34377e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,3,Cl(-1)+K(+1),6.69,0.1,1.68822e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,4,Cl(-1)+K(+1),6.69,0.1,1.72423e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,5,Cl(-1)+K(+1),6.69,0.1,1.94392e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,6,Cl(-1)+K(+1),6.69,0.1,2.23541e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,7,Cl(-1)+K(+1),6.69,0.1,2.31108e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,8,Cl(-1)+K(+1),6.69,0.1,2.63311e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,9,Cl(-1)+K(+1),6.69,0.1,2.59343e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,10,Cl(-1)+K(+1),6.69,0.1,2.98753e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f1b,11,Cl(-1)+K(+1),6.69,0.1,3.17576e-05,32.0,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,1,Cl(-1)+K(+1),3.9413,0.1,6.42299e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,2,Cl(-1)+K(+1),4.3155,0.1,6.44264e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,3,Cl(-1)+K(+1),4.3151,0.1,6.33397e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,4,Cl(-1)+K(+1),4.5087,0.1,6.4544e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,5,Cl(-1)+K(+1),4.6482,0.1,6.44285e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,6,Cl(-1)+K(+1),4.9186,0.1,6.47795e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,7,Cl(-1)+K(+1),4.9268,0.1,6.29168e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,8,Cl(-1)+K(+1),5.1889,0.1,6.4432e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,9,Cl(-1)+K(+1),5.9845,0.1,6.35833e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,10,Cl(-1)+K(+1),6.2505,0.1,6.04803e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,11,Cl(-1)+K(+1),6.4733,0.1,6.03653e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,12,Cl(-1)+K(+1),6.6359,0.1,5.87363e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,13,Cl(-1)+K(+1),7.0431,0.1,4.53107e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,14,Cl(-1)+K(+1),7.2356,0.1,4.39924e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,15,Cl(-1)+K(+1),7.4707,0.1,3.80949e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,16,Cl(-1)+K(+1),8.8803,0.1,7.36664e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,17,Cl(-1)+K(+1),9.1433,0.1,4.03065e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,18,Cl(-1)+K(+1),9.4878,0.1,3.99412e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f2,19,Cl(-1)+K(+1),9.8079,0.1,2.1721e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,1,Cl(-1)+K(+1),5.079,0.1,6.50843e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,2,Cl(-1)+K(+1),6.0737,0.1,6.50066e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,3,Cl(-1)+K(+1),6.5684,0.1,6.49508e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,4,Cl(-1)+K(+1),6.963,0.1,6.48925e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,5,Cl(-1)+K(+1),7.3578,0.1,6.50038e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,6,Cl(-1)+K(+1),7.5312,0.1,6.44313e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,7,Cl(-1)+K(+1),7.6843,0.1,6.51135e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,8,Cl(-1)+K(+1),7.8982,0.1,6.1387e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,9,Cl(-1)+K(+1),8.7462,0.1,4.09848e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,10,Cl(-1)+K(+1),9.4662,0.1,6.29707e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3aa,11,Cl(-1)+K(+1),10.6053,0.1,1.16415e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,1,Cl(-1)+K(+1),3.9367,0.1,6.48531e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,2,Cl(-1)+K(+1),4.5157,0.1,6.47654e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,3,Cl(-1)+K(+1),4.8685,0.1,6.51131e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,4,Cl(-1)+K(+1),5.4734,0.1,6.44832e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,5,Cl(-1)+K(+1),5.9049,0.1,6.42223e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,6,Cl(-1)+K(+1),6.0464,0.1,6.31062e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,7,Cl(-1)+K(+1),6.3136,0.1,6.06022e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,8,Cl(-1)+K(+1),6.487,0.1,6.01993e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,9,Cl(-1)+K(+1),6.6547,0.1,5.83375e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,10,Cl(-1)+K(+1),6.8479,0.1,5.54586e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,11,Cl(-1)+K(+1),7.0899,0.1,4.95785e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,12,Cl(-1)+K(+1),7.0379,0.1,4.55571e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,13,Cl(-1)+K(+1),7.2477,0.1,4.41035e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,14,Cl(-1)+K(+1),7.4923,0.1,3.83761e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,15,Cl(-1)+K(+1),7.5672,0.1,2.99985e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,16,Cl(-1)+K(+1),8.1562,0.1,1.82748e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,17,Cl(-1)+K(+1),8.8403,0.1,7.02826e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,18,Cl(-1)+K(+1),8.9557,0.1,6.31865e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,19,Cl(-1)+K(+1),9.1807,0.1,3.6779e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,20,Cl(-1)+K(+1),9.8746,0.1,1.79491e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ab,21,Cl(-1)+K(+1),10.2267,0.1,7.51855e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,1,Cl(-1)+K(+1),4.17,0.1,4.65393e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,2,Cl(-1)+K(+1),4.4691,0.1,4.46807e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,3,Cl(-1)+K(+1),4.7638,0.1,4.462e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,4,Cl(-1)+K(+1),5.1512,0.1,4.04227e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,5,Cl(-1)+K(+1),5.4912,0.1,3.59529e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,6,Cl(-1)+K(+1),5.9667,0.1,2.89758e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,7,Cl(-1)+K(+1),6.454,0.1,2.44418e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,8,Cl(-1)+K(+1),7.5189,0.1,1.72755e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,9,Cl(-1)+K(+1),8.5345,0.1,5.93528e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,10,Cl(-1)+K(+1),9.3376,0.1,1.61233e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ac,11,Cl(-1)+K(+1),9.458,0.1,2.92175e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,1,Cl(-1)+K(+1),4.4131,0.1,2.70384e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,2,Cl(-1)+K(+1),4.6861,0.1,2.56202e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,3,Cl(-1)+K(+1),4.6065,0.1,2.42273e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,4,Cl(-1)+K(+1),4.4638,0.1,2.30704e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,5,Cl(-1)+K(+1),5.078,0.1,1.97946e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,6,Cl(-1)+K(+1),5.2095,0.1,1.94585e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,7,Cl(-1)+K(+1),5.5192,0.1,1.79394e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,8,Cl(-1)+K(+1),5.8229,0.1,1.469e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,9,Cl(-1)+K(+1),6.5331,0.1,1.40288e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,10,Cl(-1)+K(+1),6.4485,0.1,1.31786e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,11,Cl(-1)+K(+1),6.9056,0.1,1.14255e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,12,Cl(-1)+K(+1),6.9832,0.1,8.84904e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,13,Cl(-1)+K(+1),7.1663,0.1,6.5806e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,14,Cl(-1)+K(+1),7.228,0.1,3.56278e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,15,Cl(-1)+K(+1),7.3857,0.1,3.09166e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,16,Cl(-1)+K(+1),9.137,0.1,2.8444e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3ad,17,Cl(-1)+K(+1),9.6633,0.1,3.31045e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,1,Cl(-1)+K(+1),6.95,0.1,1.09583e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,2,Cl(-1)+K(+1),6.95,0.1,2.41288e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,3,Cl(-1)+K(+1),6.95,0.1,3.03066e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,4,Cl(-1)+K(+1),6.95,0.1,4.06183e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,5,Cl(-1)+K(+1),6.95,0.1,4.72803e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,6,Cl(-1)+K(+1),6.95,0.1,5.50058e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,7,Cl(-1)+K(+1),6.95,0.1,5.56693e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,8,Cl(-1)+K(+1),6.95,0.1,5.71043e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3b,9,Cl(-1)+K(+1),6.95,0.1,5.92415e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,1,Cl(-1)+K(+1),6.95,0.1,5.92471e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,2,Cl(-1)+K(+1),6.95,0.1,5.69823e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,3,Cl(-1)+K(+1),6.95,0.1,5.55316e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,4,Cl(-1)+K(+1),6.95,0.1,5.57042e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,5,Cl(-1)+K(+1),6.95,0.1,4.73097e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,6,Cl(-1)+K(+1),6.95,0.1,2.99062e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f3c,7,Cl(-1)+K(+1),6.95,0.1,1.19069e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,1,Cl(-1)+K(+1),4.0732,0.1,2.20571e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,2,Cl(-1)+K(+1),5.0912,0.1,2.20312e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,3,Cl(-1)+K(+1),5.6293,0.1,2.13876e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,4,Cl(-1)+K(+1),6.3309,0.1,2.11854e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,5,Cl(-1)+K(+1),6.505,0.1,2.09901e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,6,Cl(-1)+K(+1),6.6896,0.1,2.08065e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,7,Cl(-1)+K(+1),6.8165,0.1,1.91871e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,8,Cl(-1)+K(+1),7.0011,0.1,1.88877e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,9,Cl(-1)+K(+1),7.0858,0.1,1.72332e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,10,Cl(-1)+K(+1),7.2126,0.1,1.59726e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,11,Cl(-1)+K(+1),7.276,0.1,1.47231e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4aa,12,Cl(-1)+K(+1),8.5859,0.1,3.39082e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,1,Cl(-1)+K(+1),3.8253,0.1,6.25938e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,2,Cl(-1)+K(+1),4.4899,0.1,6.29749e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,3,Cl(-1)+K(+1),4.838,0.1,6.26853e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,4,Cl(-1)+K(+1),5.4394,0.1,6.26007e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,5,Cl(-1)+K(+1),5.9986,0.1,6.11893e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,6,Cl(-1)+K(+1),6.2308,0.1,5.85765e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,7,Cl(-1)+K(+1),6.5367,0.1,5.89487e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,8,Cl(-1)+K(+1),6.6739,0.1,5.70296e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,9,Cl(-1)+K(+1),6.7902,0.1,5.37509e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,10,Cl(-1)+K(+1),7.1439,0.1,4.74286e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,11,Cl(-1)+K(+1),7.2654,0.1,4.3222e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,12,Cl(-1)+K(+1),7.4029,0.1,3.66954e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,13,Cl(-1)+K(+1),7.5194,0.1,2.89088e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,14,Cl(-1)+K(+1),8.232,0.1,1.79217e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,15,Cl(-1)+K(+1),8.8392,0.1,7.56183e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,16,Cl(-1)+K(+1),9.0291,0.1,7.10249e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ab,17,Cl(-1)+K(+1),10.0685,0.1,6.97788e-09,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,1,Cl(-1)+K(+1),3.6778,0.1,2.61057e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,2,Cl(-1)+K(+1),4.5695,0.1,2.38971e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,3,Cl(-1)+K(+1),5.4612,0.1,2.15694e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,4,Cl(-1)+K(+1),6.295,0.1,1.82731e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,5,Cl(-1)+K(+1),6.6912,0.1,1.29917e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,6,Cl(-1)+K(+1),7.0344,0.1,1.0762e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,7,Cl(-1)+K(+1),7.2667,0.1,8.41201e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,8,Cl(-1)+K(+1),8.164,0.1,3.79129e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,9,Cl(-1)+K(+1),8.755,0.1,1.68354e-07,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ac,10,Cl(-1)+K(+1),9.1297,0.1,1.09408e-08,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ad,1,Cl(-1)+K(+1),4.3755,0.1,2.70222e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ad,2,Cl(-1)+K(+1),4.6287,0.1,2.67185e-06,,2.31
goethite-*-Se(+4),goethite,alpha-FeOOH,Se(+4),bc87,bc87_f4ad,3,Cl(-1)+K(+1),5.5625,0.1,2.28891e-06,,2.31
